run_id,dataset,channel,factor_index,factor_name,top_auc,full_top_accuracy,min_k_95pct_top,mean_top_minus_random,mean_top_minus_eigen_bottom,mean_top_minus_pca_top,mean_top_minus_unranked_first,mean_top_minus_random_rotation_first
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,1,object_shape,0.244248031496063,0.269,128,0.0068499999999999985,-0.0003125000000000003,-0.001999999999999995,0.0008750000000000042,0.008937500000000001
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,2,object_size,0.6634940944881891,0.7075,128,0.009750000000000009,0.005875000000000033,-0.006687499999999985,0.005500000000000019,0.012562500000000046
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,3,camera_height,0.995744094488189,1.0,4,0.013424999999999992,0.01831250000000001,-0.021812499999999985,-0.004437499999999983,0.025468750000000012
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,4,background_color,0.8495413385826772,0.9735,64,-0.003987500000000012,-0.017312500000000015,-0.10062499999999999,-0.0233125,-0.02637500000000001
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,5,horizontal,0.10096259842519685,0.1355,128,-0.002874999999999998,-0.0030624999999999997,-0.0075625,0.0006874999999999997,-0.00037499999999999816
20260809-083439_postfix-e7-mpi3d_realistic-blur-seed1-probe,mpi3d_realistic,default,6,vertical,0.1025216535433071,0.1445,128,0.0032,0.004937500000000001,0.00018750000000000017,0.003812500000000002,0.003031249999999999
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,0,object_color,0.5005118110236221,0.5935,128,0.0243,0.00893749999999998,-0.03193750000000001,0.00793749999999999,0.030156249999999992
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,1,object_shape,0.23316929133858266,0.2425,64,0.010187499999999995,-0.0013750000000000012,-0.0003125000000000003,0.0006249999999999971,0.010937500000000003
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,2,object_size,0.6287106299212598,0.681,128,0.0104625,-0.015749999999999986,-0.004062499999999997,-0.0074375000000000135,0.014312500000000034
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,3,camera_height,0.9917637795275591,1.0,8,-0.011387499999999995,0.03906250000000001,-0.010249999999999995,0.009437499999999988,-0.005625000000000005
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,4,background_color,0.8608622047244094,0.964,64,0.009074999999999972,-0.047562500000000014,-0.07843750000000002,-0.026687500000000003,0.0076875
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,5,horizontal,0.08800787401574803,0.122,128,0.001887499999999999,-0.0036875000000000007,-0.007437500000000001,0.0007499999999999998,-0.0014062500000000008
20260809-083439_postfix-e7-mpi3d_realistic-grayscale-seed1-probe,mpi3d_realistic,default,6,vertical,0.08545275590551181,0.1335,128,-0.003475000000000001,-0.003125,-0.001687499999999999,-0.0037500000000000003,-0.003093750000000001
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,0,object_color,0.5480803149606299,0.69,128,0.013282750000000017,0.009499999999999991,-0.032900000000000006,-0.0006250000000000144,0.013072500000000004
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,1,object_shape,0.26078818897637795,0.2972,128,0.0015697499999999982,0.003649999999999997,-0.005950000000000004,-0.005974999999999998,0.0014262500000000004
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,2,object_size,0.7256897637795275,0.7684,64,0.02425749999999998,0.027474999999999992,-0.013049999999999985,-0.005325000000000003,0.025116250000000014
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,3,camera_height,0.9933590551181102,1.0,8,-0.0032130000000000214,0.02289999999999999,-0.041275000000000006,0.019324999999999995,-0.0019262500000000043
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,4,background_color,0.8994307086614173,0.9962,64,0.0030887499999999943,-0.012400000000000001,-0.07982500000000001,0.04029999999999999,-0.0033462500000000298
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,5,horizontal,0.11711181102362206,0.1596,128,0.004308999999999999,0.006575,-0.0029,0.0013749999999999986,0.005146249999999999
20260809-083940_postfix-e7-mpi3d_real-default-seed1-probe,mpi3d_real,default,6,vertical,0.10547559055118112,0.1622,128,-0.0006827500000000002,0.0002750000000000005,-0.0010499999999999962,0.0009750000000000032,-9.625000000000085e-05
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,0,object_color,0.6484251968503937,0.7295,128,0.04758750000000002,0.056562499999999995,0.004500000000000018,0.025000000000000022,0.04571875000000001
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,1,object_shape,0.23365944881889764,0.254,64,0.0024250000000000035,0.0040000000000000036,-0.0023749999999999986,-0.0039374999999999966,0.006156250000000002
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,2,object_size,0.6325846456692914,0.6735,128,0.0039000000000000007,0.0002500000000000141,-0.013562500000000019,-0.004625000000000018,0.010343749999999999
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,3,camera_height,0.9846614173228346,1.0,16,-0.016824999999999993,-0.00437499999999999,-0.034812499999999996,0.008749999999999994,-0.03065625000000001
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,4,background_color,0.7833267716535434,0.921,128,-0.004425000000000012,-0.020500000000000004,-0.03575000000000001,-0.014437499999999999,-0.004906249999999994
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,5,horizontal,0.08531692913385827,0.129,128,-0.0038874999999999995,-0.0011249999999999984,-0.006125000000000001,-0.0013124999999999999,-0.0021875000000000006
20260809-083940_postfix-e7-mpi3d_realistic-noise-seed1-probe,mpi3d_realistic,default,6,vertical,0.07648031496062993,0.118,128,-0.0011374999999999996,-0.003875,-0.004437500000000001,-0.0029375,-0.0014375
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,0,object_color,0.5049748031496063,0.657,128,-0.013305250000000015,-0.021050000000000003,-0.05835,-0.03190000000000001,-0.012487500000000012
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,1,object_shape,0.2559370078740158,0.2946,128,0.0028445,-2.5000000000004186e-05,-0.0023250000000000007,-0.0002249999999999995,0.0019775
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,2,object_size,0.6846748031496063,0.741,128,0.011015250000000018,0.012025000000000022,-0.014824999999999991,-0.006400000000000003,0.00890125
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,3,camera_height,0.9968929133858268,1.0,4,0.026326749999999982,0.014224999999999988,-0.011874999999999997,0.0018749999999999878,0.02616749999999997
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,4,background_color,0.9085244094488188,0.9968,64,0.006679000000000032,-0.0004749999999999893,-0.089375,0.01487500000000002,0.008355000000000036
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,5,horizontal,0.1114984251968504,0.1638,128,-0.0006040000000000017,-0.002575,-0.004699999999999998,-0.0005000000000000013,-0.0009887499999999996
20260809-084441_postfix-e7-mpi3d_real-default-seed2-probe,mpi3d_real,default,6,vertical,0.11103149606299213,0.1682,128,-0.000927500000000006,-0.0019750000000000032,-0.004600000000000003,-2.5000000000001583e-05,-0.0004387500000000034
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,0,object_color,0.538603937007874,0.682,128,0.008453499999999985,-0.002850000000000002,-0.032075,-0.0010999999999999864,0.008473749999999995
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,1,object_shape,0.25787086614173227,0.2908,128,0.0008392499999999893,0.0039249999999999945,-0.00832500000000001,-0.004900000000000005,0.0008787500000000011
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,2,object_size,0.6998787401574804,0.755,128,0.01819075000000002,0.022475000000000023,-0.018549999999999983,0.003975000000000006,0.018067500000000014
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,3,camera_height,0.9967803149606299,1.0,4,0.029845750000000018,0.060624999999999984,-0.012249999999999997,0.0034250000000000114,0.03423374999999999
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,4,background_color,0.9143566929133858,0.9968,64,-0.000664250000000019,-0.030025000000000024,-0.08895000000000002,0.03604999999999998,0.0027824999999999725
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,5,horizontal,0.11919527559055117,0.1656,128,0.0030972499999999997,0.005299999999999999,-0.0037750000000000023,0.004999999999999999,0.003443749999999999
20260809-084441_postfix-e7-mpi3d_real-default-seed3-probe,mpi3d_real,default,6,vertical,0.10740314960629921,0.167,128,0.001262000000000001,0.0014249999999999983,-0.0003749999999999999,0.0038250000000000003,0.0014674999999999992
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,0,object_color,0.5334783464566929,0.653,128,0.02323749999999998,0.02456249999999999,-0.009500000000000008,0.004687500000000001,0.028062499999999987
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,1,object_shape,0.2658248031496063,0.298,128,-0.004712499999999998,0.0008124999999999973,-0.007562499999999996,-0.009499999999999995,-0.0026874999999999954
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,2,object_size,0.7129980314960629,0.7745,128,-0.013887500000000011,-0.011124999999999996,-0.03156250000000003,-0.011750000000000024,-0.004437500000000011
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,3,camera_height,0.9971102362204726,1.0,4,0.025562500000000044,0.0218125,-0.009812499999999988,0.0060624999999999984,0.01428125000000001
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,4,background_color,0.9214133858267717,0.9975,64,-0.03178750000000002,-0.05156249999999998,-0.08968750000000002,-0.018000000000000002,-0.012437500000000011
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,5,horizontal,0.10566141732283466,0.1525,128,-0.003500000000000001,-0.004125,-0.004375,-0.0072499999999999995,-0.002187499999999999
20260809-084942_postfix-e7-mpi3d_real-crop-seed1-probe,mpi3d_real,default,6,vertical,0.1008996062992126,0.1585,128,-0.0012250000000000021,-0.006125,-0.0021874999999999985,-0.0026249999999999997,-0.0022812499999999986
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,0,object_color,0.593726377952756,0.7385,128,0.011699999999999999,-0.009625000000000002,-0.04075000000000001,-0.014312500000000002,-0.0009375000000000008
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,1,object_shape,0.24808267716535432,0.283,128,-0.0011499999999999982,-0.0031250000000000028,-0.013499999999999998,-0.0007500000000000041,-0.003968749999999997
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,2,object_size,0.7070098425196849,0.7655,64,0.0027124999999999996,-0.008000000000000014,-0.032874999999999995,-0.009437500000000008,-0.0024062499999999917
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,3,camera_height,0.9961594488188976,1.0,4,0.007637500000000005,0.0073125000000000134,-0.019437499999999983,0.07175000000000002,0.032812499999999994
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,4,background_color,0.8886535433070867,0.992,64,-0.031437500000000014,-0.025375000000000016,-0.11800000000000002,-0.04043750000000001,-0.03809375000000004
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,5,horizontal,0.09333661417322836,0.128,128,-0.0008500000000000005,-0.0012499999999999994,-0.006874999999999999,-0.004562499999999999,0.0020937499999999997
20260809-084943_postfix-e7-mpi3d_real-color-seed1-probe,mpi3d_real,default,6,vertical,0.09312204724409448,0.142,128,-0.002262500000000003,-0.0055625000000000015,-0.0048125000000000025,-0.007875000000000004,-0.0019062500000000021
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,0,object_color,0.5691751968503936,0.723,128,0.002937500000000006,0.006562500000000023,-0.046749999999999986,-0.002624999999999999,0.0027187500000000163
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,1,object_shape,0.25125984251968503,0.286,128,0.001412500000000004,0.003312500000000003,-0.006687499999999999,0.004312500000000004,0.001562499999999998
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,2,object_size,0.7121082677165353,0.7585,64,0.017362500000000017,0.027937500000000004,-0.014374999999999999,0.0035624999999999962,0.022937500000000013
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,3,camera_height,0.9952106299212599,1.0,4,0.04126250000000002,0.011624999999999996,-0.015312499999999993,-0.00449999999999999,0.022562500000000013
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,4,background_color,0.8963877952755905,0.993,64,-0.02225,-0.018499999999999996,-0.1074375,0.0014375000000000013,-0.028187500000000025
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,5,horizontal,0.09122440944881889,0.1355,128,-0.002337499999999999,-0.005750000000000001,-0.00425,-0.0023750000000000025,0.0003124999999999964
20260809-085444_postfix-e7-mpi3d_real-blur-seed1-probe,mpi3d_real,default,6,vertical,0.09734055118110235,0.146,128,-0.0038125000000000017,-0.00375,-0.0032500000000000033,-0.0030625000000000036,-0.004750000000000001
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,0,object_color,0.6491043307086615,0.7925,128,0.008049999999999995,0.0386875,-0.02362500000000001,-0.002937500000000013,0.01790625000000002
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,1,object_shape,0.2579448818897638,0.2875,128,0.01576250000000001,0.02175,0.008625000000000004,0.012625,0.017750000000000005
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,2,object_size,0.6967066929133858,0.748,128,0.008800000000000016,0.009312500000000001,-0.019562499999999983,0.0008125000000000077,0.0067187499999999956
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,3,camera_height,0.9943602362204724,1.0,4,-0.0005625000000000213,-0.028687500000000005,-0.034562499999999996,0.045000000000000005,0.002656249999999985
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,4,background_color,0.9349507874015749,0.997,64,0.017762499999999973,0.019249999999999982,-0.05162500000000002,0.05050000000000001,0.01340624999999998
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,5,horizontal,0.09916732283464566,0.1355,128,0.0031374999999999992,0.0044375,0.0015625000000000005,0.005062500000000001,0.0041874999999999985
20260809-085444_postfix-e7-mpi3d_real-rotation-seed1-probe,mpi3d_real,default,6,vertical,0.07614566929133859,0.117,128,-0.002187500000000001,-0.0075625,0.0009375000000000034,-0.004437499999999999,-3.124999999999786e-05
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,0,object_color,0.5334547244094489,0.664,128,0.01515000000000001,0.03243750000000001,-0.021312499999999988,0.016437500000000015,0.007843750000000007
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,1,object_shape,0.2506535433070866,0.2885,128,0.005887499999999997,0.0073124999999999996,0.0006250000000000006,0.001062500000000001,0.004718750000000004
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,2,object_size,0.6888956692913386,0.738,64,0.010262500000000008,0.0325,-0.01050000000000001,0.013124999999999998,0.010874999999999996
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,3,camera_height,0.9973759842519686,1.0,2,0.027400000000000008,0.014187500000000006,-0.009312499999999987,0.01643750000000002,0.02287500000000002
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,4,background_color,0.9152952755905511,0.9935,64,-0.03491250000000001,-0.0375625,-0.12925,-0.036687500000000005,-0.046718749999999996
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,5,horizontal,0.09453740157480316,0.1335,128,0.0002999999999999999,0.0016875000000000015,-0.0020624999999999975,0.0021250000000000028,-0.0022187499999999976
20260809-085945_postfix-e7-mpi3d_real-grayscale-seed1-probe,mpi3d_real,default,6,vertical,0.09445669291338582,0.1465,128,-0.0005750000000000004,-0.0019374999999999996,-0.0023125,-0.0024999999999999996,-0.0002812500000000007
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,0,object_color,0.6300295275590552,0.735,128,0.02697500000000001,0.030999999999999993,-0.03637499999999999,0.029437500000000002,0.02128124999999999
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,1,object_shape,0.2502972440944882,0.279,128,0.0018875000000000003,-0.0066875000000000025,-0.0043125,0.0028749999999999956,0.0029687499999999957
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,2,object_size,0.6900433070866141,0.745,128,0.0004624999999999907,-0.01493750000000002,-0.03225000000000004,-0.012687500000000032,-0.0010312500000000252
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,3,camera_height,0.9892401574803149,1.0,8,-0.02389999999999999,-0.03218750000000001,-0.05181250000000001,-0.02800000000000001,-0.026531250000000006
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,4,background_color,0.8627539370078741,0.979,64,-0.016674999999999975,-0.03856249999999999,-0.0675,-0.035312500000000004,-0.02756249999999999
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,5,horizontal,0.09317322834645668,0.1305,128,-0.0027375000000000025,-0.0003125000000000007,-0.008875000000000001,0.0021250000000000006,-0.003718750000000002
20260809-085945_postfix-e7-mpi3d_real-noise-seed1-probe,mpi3d_real,default,6,vertical,0.07536811023622048,0.117,128,-0.0046375000000000045,-0.009625,-0.004874999999999999,-0.0048125,-0.0040625
