states,replicate,chain,lag,direct_singular_values,mae,max_error,one_step_power_prediction
50,8,metastable_reversible,8,"[0.9424512653337179, 5.708121850787891e-06, 3.1415463471202435e-06, 2.1933299359074223e-06, 9.553389499916997e-07, 7.078848710190497e-07, 4.212276410182592e-07, 3.65611036435042e-07]",9.087453855110845e-17,6.661338147750939e-16,"[0.9424512653337186, 5.708121850788792e-06, 3.1415463471157394e-06, 2.1933299359042704e-06, 9.55338950008536e-07, 7.078848710375297e-07, 4.212276410313994e-07, 3.656110364311923e-07]"
50,8,metastable_reversible,16,"[0.8882143875291257, 3.2582655126512105e-11, 9.869295066088667e-12, 4.8106976900270085e-12, 9.126786781173565e-13, 5.010801915846031e-13, 1.7742071024357309e-13, 1.3365887341928712e-13]",2.0322277679277443e-16,1.5543122344752192e-15,"[0.8882143875291273, 3.258265506345246e-11, 9.869313451076244e-12, 4.8106962077338305e-12, 9.126725094034122e-13, 5.011009906438201e-13, 1.7743272556887748e-13, 1.3367142996029062e-13]"
50,8,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,8,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,8,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,8,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,8,directed_nonnormal,2,"[0.15342810690603076, 0.12406731623192933, 0.1159949396024306, 0.11282926093760402, 0.10896238940324134, 0.09962494886969982, 0.09792659284063628, 0.092452259201168]",0.015419624636432467,0.01760618839191784,"[0.16660543693594917, 0.13961017134252016, 0.13288598919453184, 0.1284332754928326, 0.12229124049962803, 0.11723113726161766, 0.11317212161152042, 0.1084134387456]"
50,8,directed_nonnormal,4,"[0.02001294650107595, 0.013001123890951883, 0.011685276243940062, 0.010510393924073536, 0.009541388166563206, 0.008421225874359055, 0.007373822432154278, 0.006809758033932177]",0.005913239840896516,0.007744425115542585,"[0.027757371616618533, 0.01949099994228784, 0.017658686124209236, 0.01649510625381783, 0.014955147502937863, 0.01374313954365224, 0.012807929110052768, 0.011753473700645964]"
50,8,directed_nonnormal,8,"[0.00026310736442712357, 0.00015074555568506026, 0.00011202473932359907, 9.252292591767793e-05, 6.864403858751054e-05, 5.5756869728247354e-05, 4.7201853969323916e-05, 3.727831813295037e-05]",0.00020271554143384395,0.0005073643146359366,"[0.0007704716790630601, 0.0003798990787502645, 0.0003118291956333399, 0.0002720885303247401, 0.00022365643683462858, 0.00018887388451629784, 0.0001640430480881371, 0.00013814414403177632]"
50,8,directed_nonnormal,16,"[3.028899023272008e-08, 2.2716109749358926e-08, 6.785135293803251e-09, 6.1370237761746746e-09, 3.2988755870846595e-09, 3.0464168422701495e-09, 1.5027778708408583e-09, 1.2727832066524102e-09]",1.2073261168055195e-07,5.633376180055311e-07,"[5.936266082382512e-07, 1.4432331003529968e-07, 9.723744724933575e-08, 7.4032168334277e-08, 5.002220173756221e-08, 3.567334425227582e-08, 2.691012162604686e-08, 1.908380453027216e-08]"
50,9,reversible,2,"[0.4990729322728023, 0.4923950452903031, 0.4894876116098275, 0.48660195344765206, 0.4836396990149979, 0.4820208701351165, 0.4772710578656485, 0.47689923333812173]",6.245004513516506e-17,1.1102230246251565e-16,"[0.49907293227280236, 0.4923950452903031, 0.4894876116098275, 0.48660195344765195, 0.4836396990149978, 0.4820208701351166, 0.4772710578656486, 0.4768992333381217]"
50,9,reversible,4,"[0.2490737917273732, 0.24245288062643947, 0.23959812191949348, 0.23678146109907094, 0.23390735846331775, 0.23234411924581488, 0.22778766267619513, 0.22743287875848822]",8.326672684688674e-17,1.6653345369377348e-16,"[0.2490737917273732, 0.24245288062643963, 0.2395981219194933, 0.23678146109907083, 0.2339073584633177, 0.23234411924581488, 0.22778766267619527, 0.2274328787584882]"
50,9,reversible,8,"[0.06203775372545086, 0.05878339932405855, 0.0574072600273484, 0.05606546032021086, 0.05471265234328701, 0.05398378974811345, 0.05188721926748405, 0.0517257143403732]",3.0357660829594124e-17,8.326672684688674e-17,"[0.06203775372545088, 0.058783399324058586, 0.05740726002734838, 0.0560654603202108, 0.054712652343287, 0.05398378974811345, 0.05188721926748413, 0.051725714340373194]"
50,9,reversible,16,"[0.0038486828872997024, 0.003455488036091708, 0.0032955935038476167, 0.003143335840917131, 0.0029934743264374143, 0.0029142495555685407, 0.0026922835233119747, 0.002675549524021897]",1.4257258568184383e-17,2.6020852139652106e-17,"[0.0038486828872996946, 0.003455488036091731, 0.0032955935038475916, 0.0031433358409171316, 0.0029934743264373883, 0.002914249555568519, 0.002692283523311976, 0.002675549524021889]"
50,9,metastable_reversible,2,"[0.9851258414247513, 0.05439410068028044, 0.041615439075653786, 0.03857746188790737, 0.03820182279508215, 0.0315036637867611, 0.03138873537408538, 0.030875013833930567]",5.0306980803327406e-17,1.1102230246251565e-16,"[0.9851258414247515, 0.05439410068028034, 0.04161543907565382, 0.03857746188790738, 0.03820182279508205, 0.031503663786761095, 0.03138873537408537, 0.0308750138339306]"
50,9,metastable_reversible,4,"[0.9704729234428242, 0.0029587181888164997, 0.001731844769459441, 0.0014882205657129432, 0.0014593792648668609, 0.0009924808319892544, 0.0009852527083843588, 0.0009532664792453935]",5.34376145763793e-17,3.3306690738754696e-16,"[0.9704729234428245, 0.002958718188816474, 0.001731844769459455, 0.0014882205657129463, 0.0014593792648668505, 0.0009924808319892824, 0.000985252708384358, 0.000953266479245406]"
50,9,metastable_reversible,8,"[0.9418176951356619, 8.754013320814901e-06, 2.999286305519715e-06, 2.2148004522330047e-06, 2.129787838724909e-06, 9.850182019262586e-07, 9.707228993831082e-07, 9.087169804411979e-07]",5.839233380134333e-17,3.3306690738754696e-16,"[0.9418176951356623, 8.754013320833438e-06, 2.999286305504073e-06, 2.2148004522109615e-06, 2.129787838723309e-06, 9.850182018661381e-07, 9.707228993787125e-07, 9.087169804529321e-07]"
50,9,metastable_reversible,16,"[0.8870205708706508, 7.663275639542862e-11, 8.995726455469284e-12, 4.905354100466992e-12, 4.535978236077519e-12, 9.702632109084803e-13, 9.423034083978646e-13, 8.25767918122702e-13]",7.570492821366543e-17,5.551115123125783e-16,"[0.8870205708706513, 7.663274922132927e-11, 8.995718342384272e-12, 4.90534104311388e-12, 4.535996237973704e-12, 9.702608580076001e-13, 9.423029473782141e-13, 8.257665505634944e-13]"
50,9,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,9,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,9,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,9,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,9,directed_nonnormal,2,"[0.1437952569648736, 0.13047898684067408, 0.12446869118733468, 0.1136830303458816, 0.11006249612801308, 0.10208843732138946, 0.10040037386784406, 0.09713657397392549]",0.01514859765712658,0.02170987300890065,"[0.15554069624728978, 0.14277201238011736, 0.13864753521375092, 0.1341118337582369, 0.1244198714313828, 0.12379831033029011, 0.1142659989468885, 0.10974636957899232]"
50,9,directed_nonnormal,4,"[0.018624635105670743, 0.01536373383284996, 0.01164735621903414, 0.010738618703434028, 0.010055280810029373, 0.008740926260106543, 0.00816435586820445, 0.007542332980379248]",0.0058519936377540716,0.007575782801814158,"[0.02419290818909166, 0.020383847519068386, 0.0192231390208483, 0.01798598395399697, 0.015480304407001828, 0.015326021640634815, 0.013056718515330327, 0.012044265635768771]"
50,9,directed_nonnormal,8,"[0.00027352820890451623, 0.0002064483155699943, 9.427777979216777e-05, 7.552432954138323e-05, 6.56926773417399e-05, 5.8816427652138725e-05, 5.1205349666719416e-05, 4.6047241888882244e-05]",0.00020154392569167264,0.0003117685977413022,"[0.0005852968066458184, 0.00041550123968063036, 0.0003695290738148605, 0.00032349561879343645, 0.00023963982453344024, 0.00023488693932920666, 0.00017047789838856977, 0.00014506433470496053]"
50,9,directed_nonnormal,16,"[4.7489435414943526e-08, 3.454201141351614e-08, 6.689892712115804e-09, 4.667177022255719e-09, 2.6847051748843552e-09, 2.2797701164967946e-09, 1.883303748909426e-09, 1.606822338409757e-09]",1.021596450862069e-07,2.9508291645484897e-07,"[3.425723518697925e-07, 1.726412801761406e-07, 1.365517363944686e-07, 1.0464941537854835e-07, 5.742724550241802e-08, 5.517187426744241e-08, 2.906271383898352e-08, 2.1043661203392818e-08]"
50,10,reversible,2,"[0.5004015691457907, 0.4990689976199968, 0.4952744130925967, 0.49443042982643604, 0.4858037311636403, 0.48422455022370914, 0.483115689064885, 0.48168176677496166]",1.734723475976807e-16,5.551115123125783e-16,"[0.5004015691457906, 0.49906899761999673, 0.4952744130925968, 0.49443042982643637, 0.48580373116364034, 0.48422455022370925, 0.48311568906488556, 0.4816817667749616]"
50,10,reversible,4,"[0.25040173040356933, 0.24906986438542825, 0.245296744264216, 0.24446144993835445, 0.23600526521251455, 0.2344734150393535, 0.23340076902063878, 0.23201732444344852]",1.214306433183765e-16,3.885780586188048e-16,"[0.25040173040356944, 0.24906986438542833, 0.2452967442642162, 0.2444614499383546, 0.23600526521251453, 0.2344734150393535, 0.23340076902063916, 0.23201732444344852]"
50,10,reversible,8,"[0.06270102658910184, 0.062035797344975635, 0.060170492746624185, 0.05976140050596254, 0.05569848520802929, 0.05497778236021687, 0.05447591897942559, 0.05383203884189646]",6.418476861114186e-17,1.6653345369377348e-16,"[0.06270102658910187, 0.06203579734497566, 0.060170492746624275, 0.05976140050596266, 0.055698485208029315, 0.05497778236021693, 0.054475918979425754, 0.05383203884189646]"
50,10,reversible,16,"[0.0039314187353272495, 0.0038484401522268863, 0.003620488197371546, 0.003571424990434024, 0.003102321254469029, 0.003022556553247376, 0.0029676257486529346, 0.002897888405875424]",2.076247160309741e-17,4.9873299934333204e-17,"[0.00393141873532726, 0.0038484401522268894, 0.0036204881973715647, 0.003571424990434074, 0.0031023212544690603, 0.0030225565532473794, 0.002967625748652959, 0.002897888405875449]"
50,10,metastable_reversible,2,"[0.9855948201837922, 0.04547448760448431, 0.03944648714052191, 0.03848953262505285, 0.03824836895674156, 0.03170604267477131, 0.031247973052933642, 0.028040284986402136]",7.37257477290143e-17,3.3306690738754696e-16,"[0.9855948201837925, 0.04547448760448426, 0.03944648714052184, 0.03848953262505285, 0.03824836895674157, 0.03170604267477134, 0.031247973052933715, 0.02804028498640216]"
50,10,metastable_reversible,4,"[0.971397149573122, 0.0020679290228903893, 0.0015560253477273727, 0.0014814441216950158, 0.0014629377278510406, 0.0010052731420944288, 0.0009764358199168538, 0.0007862575821186657]",3.75811578037788e-17,2.220446049250313e-16,"[0.9713971495731222, 0.0020679290228903927, 0.0015560253477273547, 0.0014814441216950075, 0.0014629377278510321, 0.0010052731420944214, 0.0009764358199168716, 0.0007862575821186504]"
50,10,metastable_reversible,8,"[0.9436124221987865, 4.276330443715939e-06, 2.4212148827779292e-06, 2.194676685700534e-06, 2.140186795565341e-06, 1.0105740902204195e-06, 9.534269104139305e-07, 6.182009854443537e-07]",4.567019010115936e-17,3.3306690738754696e-16,"[0.9436124221987868, 4.276330443712415e-06, 2.421214882770035e-06, 2.194676685704692e-06, 2.1401867955699404e-06, 1.0105740902163906e-06, 9.534269104167333e-07, 6.182009854390662e-07]"
50,10,metastable_reversible,16,"[0.8904044033278602, 1.828701014391627e-11, 5.862262965233861e-12, 4.816608733849894e-12, 4.580379233335237e-12, 1.0212596191755834e-12, 9.090158615703065e-13, 3.821660719732414e-13]",1.606131760034061e-16,1.2212453270876722e-15,"[0.8904044033278614, 1.8287002063821625e-11, 5.8622815085471135e-12, 4.816605754775732e-12, 4.5803995199319305e-12, 1.0212599918166857e-12, 9.090228735067975e-13, 3.8217245839783265e-13]"
50,10,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,10,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,10,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,10,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,10,directed_nonnormal,2,"[0.13779915678787713, 0.12556203498327723, 0.11427061446322612, 0.1087838689042171, 0.1007391186342689, 0.09910990621078043, 0.09573671097775797, 0.09336052295044092]",0.01466231768345881,0.020821816980517105,"[0.15862097376839424, 0.14163232254217334, 0.12755814771353058, 0.12161661639699421, 0.11867416058590463, 0.11153330558621667, 0.10840140672217972, 0.10462354206412289]"
50,10,directed_nonnormal,4,"[0.01529211636701447, 0.012288517350034354, 0.010853190586547483, 0.009341406528396065, 0.009017166131839576, 0.008171810927750243, 0.007588485106511793, 0.007229231990847782]",0.005715033841261348,0.00986849695221914,"[0.02516061331923361, 0.02005971478869022, 0.016271081048106886, 0.014790601383853642, 0.014083556390769079, 0.01243967825498839, 0.011750864979347433, 0.010946085554043293]"
50,10,directed_nonnormal,8,"[0.00014354761675793937, 0.00010698257609216028, 8.77728718090064e-05, 7.794314182747042e-05, 6.438613167175145e-05, 5.6025809283149e-05, 5.2195513877510474e-05, 4.003886526184729e-05]",0.0001876322292014709,0.0004895088458420564,"[0.0006330564625999957, 0.0004023921574035971, 0.00026474807847406306, 0.00021876188929605326, 0.00019834656061197258, 0.00015474559508763102, 0.00013808282776285393, 0.00011981678895643525]"
50,10,directed_nonnormal,16,"[8.96040296093316e-09, 7.406043091842384e-09, 5.418325447548413e-09, 4.4210252026670165e-09, 2.7381664547866903e-09, 2.637951217135649e-09, 1.7281878256239408e-09, 1.3423136113035265e-09]",9.283578927202856e-08,3.918000818786866e-07,"[4.0076048483961977e-07, 1.6191944833992125e-07, 7.009154505570865e-08, 4.785676420837866e-08, 3.9341358106598914e-08, 2.3946199199025057e-08, 1.9066867322985983e-08, 1.4356062915830946e-08]"
50,11,reversible,2,"[0.5150199748008462, 0.5137050416690618, 0.4996720916053119, 0.49549292532462585, 0.49386900492937114, 0.49128859734224645, 0.4876579558902604, 0.48494967122658206]",1.1796119636642288e-16,3.3306690738754696e-16,"[0.5150199748008462, 0.5137050416690617, 0.49967209160531195, 0.4954929253246259, 0.49386900492937125, 0.4912885973422468, 0.4876579558902605, 0.4849496712265822]"
50,11,reversible,4,"[0.2652455744438642, 0.2638928698362127, 0.24967219912922736, 0.24551323904675523, 0.24390659402992726, 0.24136448587851211, 0.2378102819430673, 0.23517618362277024]",9.71445146547012e-17,2.220446049250313e-16,"[0.26524557444386415, 0.26389286983621246, 0.24967219912922725, 0.2455132390467553, 0.24390659402992731, 0.2413644858785123, 0.23781028194306728, 0.23517618362277018]"
50,11,reversible,8,"[0.07035521476205546, 0.0696394467503923, 0.062336207018024545, 0.06027675054722918, 0.05949042661127972, 0.05825681504339847, 0.056553730197841136, 0.05530783734337092]",4.85722573273506e-17,1.249000902703301e-16,"[0.07035521476205549, 0.06963944675039217, 0.0623362070180245, 0.0602767505472292, 0.05949042661127978, 0.058256815043398566, 0.05655373019784115, 0.05530783734337092]"
50,11,reversible,16,"[0.004949856244214936, 0.004849652543700726, 0.0038858027053940256, 0.0036332866565328987, 0.003539110858392059, 0.0033938564990007264, 0.003198324399290216, 0.003058956871600783]",1.214306433183765e-17,2.2551405187698492e-17,"[0.00494985624421495, 0.004849652543700707, 0.0038858027053940074, 0.003633286656532896, 0.0035391108583920656, 0.003393856499000749, 0.0031983243992902105, 0.0030589568716007745]"
50,11,metastable_reversible,2,"[0.9849786794525851, 0.05055347984483035, 0.04460543287632835, 0.04179395246216763, 0.03804216684280021, 0.032353547360074744, 0.032219422086556086, 0.030327609442730597]",4.163336342344337e-17,1.1102230246251565e-16,"[0.9849786794525852, 0.05055347984483036, 0.044605432876328295, 0.0417939524621677, 0.03804216684280016, 0.032353547360074786, 0.032219422086556086, 0.030327609442730597]"
50,11,metastable_reversible,4,"[0.9701829989761582, 0.002555654324421666, 0.001989644642084635, 0.0017467344624099458, 0.0014472064580954745, 0.0010467520267806085, 0.001038091159591665, 0.0009197638945108294]",6.709856194969666e-17,4.440892098500626e-16,"[0.9701829989761587, 0.002555654324421669, 0.001989644642084629, 0.0017467344624099337, 0.0014472064580954437, 0.001046752026780602, 0.0010380911595916583, 0.000919763894510802]"
50,11,metastable_reversible,8,"[0.9412550515023723, 6.531369025943263e-06, 3.958685801767361e-06, 3.0510812821660066e-06, 2.094406532348413e-06, 1.0956898055610316e-06, 1.0776332556634679e-06, 8.459656216897927e-07]",9.821082325617595e-17,6.661338147750939e-16,"[0.941255051502373, 6.5313690259351765e-06, 3.958685801776072e-06, 3.05108128217052e-06, 2.094406532353159e-06, 1.095689805569298e-06, 1.0776332556223537e-06, 8.459656216456777e-07]"
50,11,metastable_reversible,16,"[0.885961071978734, 4.265878618894645e-11, 1.5671196696469114e-11, 9.309093551968662e-12, 4.386540903149169e-12, 1.2005253643670705e-12, 1.1612892455019921e-12, 7.156667775978387e-13]",1.2962415140139085e-16,9.992007221626409e-16,"[0.885961071978735, 4.2658781352945416e-11, 1.5671193277183463e-11, 9.309096990411303e-12, 4.386538722763585e-12, 1.200536150028486e-12, 1.1612934336232332e-12, 7.156578330063579e-13]"
50,11,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,11,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,11,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,11,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,11,directed_nonnormal,2,"[0.127941600412149, 0.11954936939567333, 0.11204357824724408, 0.10989037181361579, 0.10671954102760586, 0.10333392922833, 0.09970946807400029, 0.09795892097391008]",0.016343331272629165,0.02433327260807619,"[0.1522748730202252, 0.13695454874497578, 0.1290441764569832, 0.12562619550812384, 0.11937943241288253, 0.11777303484820648, 0.11444794497771549, 0.11239322338444921]"
50,11,directed_nonnormal,4,"[0.013115001367337545, 0.01142979090452526, 0.010545509713436372, 0.00975441201852146, 0.009369643289480015, 0.008892265826995833, 0.008161968520948904, 0.007413718887354649]",0.006193590089364966,0.010072635585988162,"[0.023187636953325708, 0.018756548421939946, 0.01665239947746102, 0.015781940997845356, 0.014251448883221988, 0.013870487737356857, 0.013098332109622192, 0.012632236662746701]"
50,11,directed_nonnormal,8,"[0.00011938639334712795, 0.0001066535984100823, 8.598743197684893e-05, 7.267671935326009e-05, 6.216771684757021e-05, 5.555568935152278e-05, 4.795010666771237e-05, 4.758993794140519e-05]",0.00019306412810069472,0.0004182801141321079,"[0.0005376665074792358, 0.0003518081087045779, 0.00027730240835694407, 0.00024906966165947215, 0.00020310379527108924, 0.00019239043007216695, 0.00017156630405395972, 0.00015957340310364192]"
50,11,directed_nonnormal,16,"[9.443327814749642e-09, 7.757181649232557e-09, 6.03732783094448e-09, 4.473717035396519e-09, 2.255236395847873e-09, 1.7753317979397457e-09, 1.553214755758358e-09, 1.3785037521470204e-09]",8.128457456557594e-08,2.796419454501696e-07,"[2.890852732649192e-07, 1.237689453502921e-07, 7.689662568056135e-08, 6.203569635916392e-08, 4.1251151653520536e-08, 3.7014077583353355e-08, 2.9434996686735758e-08, 2.54636709780774e-08]"
50,12,reversible,2,"[0.5033168788910747, 0.5005641409350119, 0.4973145545841971, 0.49494782960849865, 0.48951351285391775, 0.4866181612882044, 0.4825266500511598, 0.4814099648989047]",1.6653345369377348e-16,4.440892098500626e-16,"[0.5033168788910746, 0.5005641409350114, 0.497314554584197, 0.4949478296084982, 0.48951351285391786, 0.48661816128820434, 0.4825266500511598, 0.48140996489890464]"
50,12,reversible,4,"[0.2533278805766527, 0.2505644591900062, 0.2473217662012783, 0.2449733540341634, 0.23962347926658256, 0.23679723489551285, 0.23283196800959452, 0.23175555430396463]",1.249000902703301e-16,4.163336342344337e-16,"[0.2533278805766527, 0.25056445919000603, 0.24732176620127824, 0.24497335403416298, 0.23962347926658278, 0.23679723489551285, 0.2328319680095944, 0.2317555543039646]"
50,12,reversible,8,"[0.06417501507745883, 0.06278254820918026, 0.06116805603691979, 0.06001194418674754, 0.05741941181582234, 0.056072930454160626, 0.05421072532722082, 0.05371063695073787]",6.852157730108388e-17,1.8735013540549517e-16,"[0.06417501507745879, 0.0627825482091802, 0.061168056036919737, 0.06001194418674735, 0.057419411815822434, 0.05607293045416069, 0.0542107253272208, 0.05371063695073788]"
50,12,reversible,16,"[0.004118432560192057, 0.003941648359638061, 0.0037415310793357443, 0.0036014334450733027, 0.0032969888532749817, 0.0031441735297171405, 0.002938802740503389, 0.0028848325216539795]",1.3986208025063007e-17,2.688821387764051e-17,"[0.004118432560192063, 0.003941648359638035, 0.003741531079335753, 0.0036014334450732797, 0.0032969888532750086, 0.0031441735297171414, 0.0029388027405033786, 0.0028848325216539695]"
50,12,metastable_reversible,2,"[0.985012930818487, 0.043602163751380145, 0.043292293624873024, 0.03826192875686544, 0.03706940250357271, 0.03620700550738422, 0.029829181107824315, 0.029445637089432878]",5.204170427930421e-17,2.220446049250313e-16,"[0.9850129308184872, 0.04360216375138016, 0.04329229362487307, 0.03826192875686549, 0.03706940250357274, 0.03620700550738423, 0.029829181107824298, 0.029445637089432902]"
50,12,metastable_reversible,4,"[0.9702504738796252, 0.0019011486838021578, 0.0018742226873022572, 0.0014639751921954208, 0.0013741406019718869, 0.0013109472478117549, 0.000889780045563376, 0.0008670455436025851]",9.386480308293255e-17,6.661338147750939e-16,"[0.9702504738796258, 0.00190114868380217, 0.0018742226873022258, 0.00146397519219545, 0.0013741406019718851, 0.001310947247811752, 0.000889780045563382, 0.0008670455436025865]"
50,12,metastable_reversible,8,"[0.941385982063637, 3.61436631791632e-06, 3.5127106815807228e-06, 2.143223363359197e-06, 1.888262393997762e-06, 1.7185826865422477e-06, 7.917085294858956e-07, 7.517679746857277e-07]",1.8658345147422182e-16,1.4432899320127035e-15,"[0.9413859820636384, 3.6143663179227236e-06, 3.512710681598377e-06, 2.143223363363705e-06, 1.8882623939876547e-06, 1.7185826865452072e-06, 7.91708529482774e-07, 7.517679746811047e-07]"
50,12,metastable_reversible,16,"[0.8862075672259183, 1.306363948151328e-11, 1.233912242950846e-11, 4.593413436559858e-12, 3.5655258484621526e-12, 2.953527343592784e-12, 6.26799108217401e-13, 5.6516712101902e-13]",3.393902707161336e-16,2.6645352591003757e-15,"[0.886207567225921, 1.3063643880134265e-11, 1.2339136332615334e-11, 4.593406385268033e-12, 3.5655348685479884e-12, 2.9535264504929417e-12, 6.268023956557766e-13, 5.651550877561302e-13]"
